199168, 199171, 0.0, 0.999999
199170, 199172, 0.0, 0.9999984
199168, 199172, 0.0, 0.9999981
199171, 199172, 0.0, 0.9999965
199050, 199125, 0.0, 0.9999944
199117, 199255, 0.0, 0.9999933
199143, 199255, 0.0, 0.9999799
199117, 199143, 0.0, 0.9999746
199096, 199105, 0.0, 0.99997
24677, 198924, 0.0, 0.9999689
199005, 199022, 0.0, 0.9999645
190683, 198817, 0.0, 0.9999636
43340, 199255, 0.0, 0.9999601
43340, 199117, 0.0, 0.9999587
198753, 198950, 0.0, 0.9999471
43340, 199143, 0.0, 0.9999384
199285, 199335, 0.0, 0.9999215
199212, 199213, 0.0, 0.9999168
198808, 199079, 0.0, 0.9999107
198751, 198808, 0.0, 0.9999091
198751, 198817, 0.0, 0.9999076
198785, 199196, 0.0, 0.9998949
190683, 198751, 0.0, 0.9998891
198751, 199079, 0.0, 0.9998852
199213, 199224, 0.0, 0.9998764
94138, 124552, 0.0, 0.999873
198802, 199038, 0.0, 0.9998641
199212, 199224, 0.0, 0.9998586
198808, 198817, 0.0, 0.9998584
43340, 199177, 0.0, 0.9998553
198785, 198795, 0.0, 0.9998544
190683, 198808, 0.0, 0.9998504
198795, 199196, 0.0, 0.9998471
199143, 199177, 0.0, 0.9998446
199177, 199255, 0.0, 0.9998291
199117, 199177, 0.0, 0.9998279
199050, 199106, 0.0, 0.9998182
199106, 199125, 0.0, 0.9998142
199162, 199166, 0.0, 0.9997889
190683, 199079, 0.0, 0.9997856
198817, 199079, 0.0, 0.9997696
106104, 199196, 0.0, 0.9997683
199038, 199315, 0.0, 0.9997615
198855, 199053, 0.0, 0.9997472
199077, 199143, 0.0, 0.999703
198824, 198872, 0.0, 0.9996826
106104, 198785, 0.0, 0.9996826
198936, 199294, 0.0, 0.9996811
199077, 199117, 0.0, 0.9996697
199077, 199255, 0.0, 0.9996693
198950, 199057, 0.0, 0.9996663
199057, 199150, 0.0, 0.9996651
199059, 199229, 0.0, 0.99966
199105, 199204, 0.0, 0.9996341
43340, 199077, 0.0, 0.9996189
106104, 198795, 0.0, 0.9996181
198957, 199012, 0.0, 0.9996166
199079, 199213, 0.0, 0.9996141
198753, 199057, 0.0, 0.999608
198759, 199294, 0.0, 0.9995999
199018, 199038, 0.0, 0.9995967
113652, 196438, 0.0, 0.9995954
199249, 199306, 0.0, 0.9995823
198808, 199213, 0.0, 0.9995818
199096, 199204, 0.0, 0.9995814
199077, 199321, 0.0, 0.9995542
199258, 199306, 0.0, 0.9995497
199079, 199212, 0.0, 0.9995488
198751, 199213, 0.0, 0.9995401
198808, 199224, 0.0, 0.999534
155147, 199222, 0.0, 0.9995216
198774, 198777, 0.0, 0.9995199
198836, 199155, 0.0, 0.9995136
198768, 199100, 0.0, 0.9995114
155147, 198924, 0.0, 0.9995069
198876, 198945, 0.0, 0.9995007
199077, 199177, 0.0, 0.9995006
198930, 199315, 0.0, 0.9994993
199059, 199227, 0.0, 0.9994944
198759, 198928, 0.0, 0.9994922
199079, 199224, 0.0, 0.9994913
24677, 155147, 0.0, 0.9994846
198802, 199228, 0.0, 0.9994818
106104, 199157, 0.0, 0.9994793
190683, 199213, 0.0, 0.9994773
198901, 199266, 0.0, 0.9994709
198817, 199213, 0.0, 0.9994677
198808, 199212, 0.0, 0.9994575
198766, 199131, 0.0, 0.9994456
198751, 199212, 0.0, 0.9994368
173033, 199294, 0.0, 0.9994292
198976, 199221, 0.0, 0.9994104
198802, 198930, 0.0, 0.9994025
199110, 199220, 0.0, 0.9993912
198751, 199224, 0.0, 0.999389
113259, 198975, 0.0, 0.9993743
196438, 198750, 0.0, 0.9993689
94138, 199255, 0.0, 0.9993597
198870, 199222, 0.0, 0.9993593
198785, 199156, 0.0, 0.9993532
164866, 192518, 0.0, 0.9993531
199155, 199156, 0.0, 0.9993514
198870, 198924, 0.0, 0.9993432
24677, 198870, 0.0, 0.9993407
190683, 199212, 0.0, 0.9993386
94138, 199117, 0.0, 0.9993342
198817, 199224, 0.0, 0.9993316
198817, 199212, 0.0, 0.9993227
198795, 199156, 0.0, 0.9993225
190683, 199224, 0.0, 0.9993196
199118, 199214, 0.0, 0.9993073
94138, 199177, 0.0, 0.9993063
198950, 199150, 0.0, 0.9992944
198930, 198945, 0.0, 0.9992943
43340, 94138, 0.0, 0.9992914
198985, 199177, 0.0, 0.9992855
199156, 199196, 0.0, 0.999275
199157, 199196, 0.0, 0.9992729
192602, 198733, 0.0, 0.9992729
198766, 199181, 0.0, 0.9992625
198795, 199157, 0.0, 0.9992518
198753, 199150, 0.0, 0.9992321
104600, 189125, 0.0, 0.9992289
94138, 199077, 0.0, 0.9992217
198938, 199231, 0.0, 0.9992208
198928, 199279, 0.0, 0.9992191
106104, 199156, 0.0, 0.9992179
198785, 199157, 0.0, 0.9992051
186620, 199199, 0.0, 0.9991867
198945, 199228, 0.0, 0.9991832
198807, 198885, 0.0, 0.999155
199249, 199258, 0.0, 0.9991527
124552, 199143, 0.0, 0.9991468
198831, 199052, 0.0, 0.9991452
198928, 198936, 0.0, 0.9991436
1486, 198891, 0.0, 0.9991423
198924, 199224, 0.0, 0.9991163
198985, 199143, 0.0, 0.9991101
173033, 198936, 0.0, 0.9990984
198945, 199315, 0.0, 0.9990964
43340, 198985, 0.0, 0.9990917
199222, 199224, 0.0, 0.9990861
198885, 199269, 0.0, 0.9990768
198985, 199255, 0.0, 0.9990615
198985, 199117, 0.0, 0.9990563
199156, 199157, 0.0, 0.99905
12276, 198945, 0.0, 0.9990409
199143, 199321, 0.0, 0.9990304
198924, 199212, 0.0, 0.9990289
173033, 198759, 0.0, 0.9990183
199117, 199321, 0.0, 0.9990127
198797, 198962, 0.0, 0.9990098
199212, 199222, 0.0, 0.9990092
198785, 198836, 0.0, 0.9990079
155147, 199224, 0.0, 0.9990061
199255, 199321, 0.0, 0.9990059
43340, 199321, 0.0, 0.9990049
12276, 199018, 0.0, 0.999003
199018, 199228, 0.0, 0.9989999
113652, 199220, 0.0, 0.9989982
186620, 199188, 0.0, 0.998996
24677, 199224, 0.0, 0.9989914
106104, 198836, 0.0, 0.9989852
1486, 102415, 0.0, 0.9989708
198966, 198976, 0.0, 0.9989682
198836, 199196, 0.0, 0.9989668
198802, 198945, 0.0, 0.9989608
164866, 199032, 0.0, 0.9989571
102415, 198891, 0.0, 0.9989519
124552, 199255, 0.0, 0.998941
198852, 198945, 0.0, 0.9989392
69651, 111299, 0.0, 0.9989327
24677, 199212, 0.0, 0.9989303
113652, 198750, 0.0, 0.9989297
199177, 199321, 0.0, 0.9989246
198924, 199213, 0.0, 0.9989214
124552, 199117, 0.0, 0.998909
198998, 199209, 0.0, 0.9988937
198795, 198836, 0.0, 0.9988903
199213, 199222, 0.0, 0.9988893
12276, 199038, 0.0, 0.9988818
198945, 199038, 0.0, 0.9988703
41644, 199112, 0.0, 0.9988676
124552, 199077, 0.0, 0.9988616
106104, 199154, 0.0, 0.9988596
199282, 199284, 0.0, 0.9988578
12276, 199228, 0.0, 0.998853
124552, 199177, 0.0, 0.9988498
198876, 199228, 0.0, 0.9988498
15149, 102415, 0.0, 0.9988478
43340, 87034, 0.0, 0.9988465
198899, 198966, 0.0, 0.9988449
156899, 198767, 0.0, 0.9988359
43340, 124552, 0.0, 0.9988276
198876, 198930, 0.0, 0.9988169
12276, 198802, 0.0, 0.9988126
24677, 199213, 0.0, 0.9988088
198985, 199077, 0.0, 0.9988062
198876, 199315, 0.0, 0.998786
152206, 198776, 0.0, 0.9987759
12276, 199315, 0.0, 0.9987724
155147, 199212, 0.0, 0.9987585
198930, 199018, 0.0, 0.9987561
196438, 199220, 0.0, 0.998753
199188, 199199, 0.0, 0.9987477
184403, 199258, 0.0, 0.9987411
198861, 199190, 0.0, 0.9987339
198807, 199269, 0.0, 0.9987333
41644, 198864, 0.0, 0.9987315
113652, 199110, 0.0, 0.9987192
198918, 199057, 0.0, 0.9987059
198870, 199224, 0.0, 0.9986938
198802, 198876, 0.0, 0.9986862
198876, 199038, 0.0, 0.9986562
198777, 198962, 0.0, 0.9986504
198785, 199154, 0.0, 0.9986484
198928, 199294, 0.0, 0.9986444
198986, 199182, 0.0, 0.9986383
155147, 199213, 0.0, 0.9986351
199154, 199196, 0.0, 0.9986252
184403, 199306, 0.0, 0.998617
198945, 199018, 0.0, 0.9986109
102415, 110436, 0.0, 0.9985844
199087, 199182, 0.0, 0.9985801
12276, 198930, 0.0, 0.9985798
198785, 199155, 0.0, 0.9985536
198876, 199018, 0.0, 0.9985529
199169, 199171, 0.0, 0.9985388
43340, 198893, 0.0, 0.9985381
87034, 199177, 0.0, 0.9985306
199169, 199170, 0.0, 0.9985305
199155, 199196, 0.0, 0.998528
87034, 199255, 0.0, 0.9985259
87034, 199117, 0.0, 0.9985244
106104, 199155, 0.0, 0.9985135
198899, 199221, 0.0, 0.9985079
94138, 199321, 0.0, 0.9985039
199169, 199172, 0.0, 0.9984966
199168, 199169, 0.0, 0.9984935
171165, 199191, 0.0, 0.9984932
87034, 199143, 0.0, 0.9984765
198836, 199157, 0.0, 0.9984416
198870, 199212, 0.0, 0.9984405
199131, 199181, 0.0, 0.9984357
198918, 199150, 0.0, 0.9984275
198966, 199214, 0.0, 0.9984251
198795, 199154, 0.0, 0.9984242
1486, 110436, 0.0, 0.9984172
171165, 199087, 0.0, 0.9983875
1486, 15149, 0.0, 0.9983845
124552, 198985, 0.0, 0.9983845
198776, 198986, 0.0, 0.9983839
155147, 198808, 0.0, 0.9983777
198795, 199155, 0.0, 0.9983728
192518, 199032, 0.0, 0.9983657
198808, 198924, 0.0, 0.9983644
152206, 199087, 0.0, 0.9983611
198852, 198876, 0.0, 0.9983503
198808, 199222, 0.0, 0.9983296
198776, 199087, 0.0, 0.9983035
155147, 199079, 0.0, 0.9982974
198924, 199079, 0.0, 0.9982972
15149, 198891, 0.0, 0.9982964
198836, 199154, 0.0, 0.9982708
12575, 198891, 0.0, 0.9982671
199079, 199222, 0.0, 0.998267
198822, 199102, 0.0, 0.998264
110436, 198891, 0.0, 0.9982629
198985, 199321, 0.0, 0.9982591
15149, 110436, 0.0, 0.9982352
199146, 199177, 0.0, 0.9982331
198870, 199213, 0.0, 0.9982276
113259, 152206, 0.0, 0.9982062
198893, 199177, 0.0, 0.9982042
198918, 198950, 0.0, 0.9982029
186620, 199207, 0.0, 0.9981984
198852, 199038, 0.0, 0.9981972
24677, 198808, 0.0, 0.9981884
198751, 198924, 0.0, 0.9981875
198802, 198852, 0.0, 0.9981808
155147, 198751, 0.0, 0.9981779
139921, 198975, 0.0, 0.9981772
12575, 102415, 0.0, 0.9981756
198893, 199117, 0.0, 0.9981734
198893, 199255, 0.0, 0.9981724
113259, 139921, 0.0, 0.9981603
198751, 199222, 0.0, 0.9981541
12575, 110436, 0.0, 0.9981517
198870, 199214, 0.0, 0.9981472
184403, 199249, 0.0, 0.9981466
24677, 199079, 0.0, 0.9981351
198733, 199001, 0.0, 0.9981291
198852, 199315, 0.0, 0.9981277
199105, 199179, 0.0, 0.9981259
198750, 199220, 0.0, 0.9981248
171165, 198986, 0.0, 0.9981247
198753, 198918, 0.0, 0.9981223
198893, 199143, 0.0, 0.9981183
87034, 199077, 0.0, 0.9981066
198899, 199214, 0.0, 0.9981044
190683, 198924, 0.0, 0.9981
199096, 199179, 0.0, 0.9980937
155147, 190683, 0.0, 0.9980905
186620, 199226, 0.0, 0.9980794
198817, 198924, 0.0, 0.9980747
155147, 198817, 0.0, 0.998074
190683, 199222, 0.0, 0.9980665
190954, 199264, 0.0, 0.9980561
124552, 199321, 0.0, 0.9980422
198817, 199222, 0.0, 0.9980402
173033, 198928, 0.0, 0.9980367
190184, 199242, 0.0, 0.9980363
199146, 199255, 0.0, 0.9980301
199117, 199146, 0.0, 0.9980215
24677, 198751, 0.0, 0.9980144
186620, 199185, 0.0, 0.9980134
32649, 171612, 0.0, 0.998004
199004, 199021, 0.0, 0.9979961
1486, 12575, 0.0, 0.9979836
15149, 141865, 0.0, 0.9979775
12575, 15149, 0.0, 0.9979746
199143, 199146, 0.0, 0.9979744
198716, 199292, 0.0, 0.9979449
199154, 199156, 0.0, 0.9979432
198899, 199118, 0.0, 0.9979373
102415, 141865, 0.0, 0.9979281
24677, 190683, 0.0, 0.9979237
199155, 199157, 0.0, 0.9979216
199154, 199155, 0.0, 0.9979202
186620, 199186, 0.0, 0.9979191
199179, 199204, 0.0, 0.9979144
41644, 94138, 0.0, 0.9979057
24677, 198817, 0.0, 0.9979027
12276, 198852, 0.0, 0.9979015
40773, 76387, 0.0, 0.997851
199154, 199194, 0.0, 0.9978423
190184, 198714, 0.0, 0.997841
199199, 199207, 0.0, 0.9978093
198876, 199157, 0.0, 0.9978005
156899, 198954, 0.0, 0.9977953
199087, 199191, 0.0, 0.9977763
198789, 198954, 0.0, 0.9977684
59199, 198854, 0.0, 0.9977627
41644, 124552, 0.0, 0.9977488
199154, 199157, 0.0, 0.9977431
199118, 199221, 0.0, 0.9977399
198893, 199077, 0.0, 0.9977218
87034, 94138, 0.0, 0.9977174
199188, 199207, 0.0, 0.9977115
198808, 198870, 0.0, 0.9977104
198750, 199110, 0.0, 0.9977041
87034, 198985, 0.0, 0.9976929
113259, 199182, 0.0, 0.9976867
198870, 199079, 0.0, 0.9976324
5077, 43340, 0.0, 0.9976236
87034, 199321, 0.0, 0.9976222
199188, 199226, 0.0, 0.9976062
41644, 199143, 0.0, 0.9975773
155147, 199214, 0.0, 0.997569
141865, 198891, 0.0, 0.9975631
198945, 199157, 0.0, 0.9975424
198985, 199146, 0.0, 0.9975261
198759, 199279, 0.0, 0.9975136
171165, 198776, 0.0, 0.9975101
198986, 199191, 0.0, 0.9975021
199077, 199146, 0.0, 0.997498
198751, 198870, 0.0, 0.9974916
113259, 198776, 0.0, 0.9974842
41644, 199177, 0.0, 0.997463
41644, 199255, 0.0, 0.9974515
106104, 199092, 0.0, 0.9974382
199185, 199199, 0.0, 0.9974356
24677, 198750, 0.0, 0.9974308
41644, 199117, 0.0, 0.9974283
199004, 199036, 0.0, 0.9974249
41644, 43340, 0.0, 0.9974101
198913, 198954, 0.0, 0.997407
199321, 199333, 0.0, 0.9973957
190683, 198870, 0.0, 0.997386
110436, 141865, 0.0, 0.9973849
199185, 199226, 0.0, 0.9973747
198893, 198985, 0.0, 0.9973667
198817, 198870, 0.0, 0.9973639
199186, 199199, 0.0, 0.9973568
190954, 198758, 0.0, 0.997346
94138, 198893, 0.0, 0.9973368
5077, 199177, 0.0, 0.9973328
152206, 198975, 0.0, 0.9973101
198978, 199169, 0.0, 0.9973097
199038, 199059, 0.0, 0.9973038
199186, 199226, 0.0, 0.9972953
198852, 199018, 0.0, 0.9972865
171612, 199311, 0.0, 0.9972862
198750, 199222, 0.0, 0.99728
199092, 199157, 0.0, 0.9972783
12276, 199157, 0.0, 0.9972735
198750, 198924, 0.0, 0.9972734
198893, 199321, 0.0, 0.9972718
63937, 199092, 0.0, 0.9972713
94138, 199146, 0.0, 0.9972559
12575, 141865, 0.0, 0.9972362
199154, 199158, 0.0, 0.9972164
24677, 196438, 0.0, 0.9971854
5077, 199255, 0.0, 0.9971766
5077, 199117, 0.0, 0.9971687
156899, 198886, 0.0, 0.9971629
87034, 124552, 0.0, 0.9971628
86623, 115206, 0.0, 0.9971579
106104, 198876, 0.0, 0.9971561
199214, 199221, 0.0, 0.9971303
5077, 199143, 0.0, 0.9971077
198978, 199171, 0.0, 0.9970939
199146, 199321, 0.0, 0.9970892
198978, 199170, 0.0, 0.9970761
198876, 199156, 0.0, 0.9970568
198978, 199168, 0.0, 0.9970412
198978, 199172, 0.0, 0.9970407
9731, 173868, 0.0, 0.997034
41644, 199146, 0.0, 0.9970178
196438, 198924, 0.0, 0.9970052
196438, 199222, 0.0, 0.9970024
198765, 198969, 0.0, 0.9969842
198757, 199030, 0.0, 0.9969817
199092, 199196, 0.0, 0.9969784
41644, 198985, 0.0, 0.9969766
198969, 199177, 0.0, 0.9969741
199199, 199226, 0.0, 0.9969431
199112, 199146, 0.0, 0.9969391
43340, 199112, 0.0, 0.9969346
198785, 199092, 0.0, 0.9969255
156899, 198913, 0.0, 0.9969225
199112, 199143, 0.0, 0.9969128
199112, 199255, 0.0, 0.9969006
199112, 199177, 0.0, 0.9968953
199112, 199117, 0.0, 0.9968909
137832, 198770, 0.0, 0.9968839
139921, 152206, 0.0, 0.9968748
12276, 106104, 0.0, 0.9968731
137059, 198757, 0.0, 0.9968331
198864, 199146, 0.0, 0.9968251
43340, 198864, 0.0, 0.9968192
199022, 199296, 0.0, 0.9968179
198774, 198962, 0.0, 0.9968054
199077, 199333, 0.0, 0.9968035
198936, 199279, 0.0, 0.9968021
198864, 199143, 0.0, 0.9967935
198864, 199177, 0.0, 0.9967833
198864, 199255, 0.0, 0.9967763
199077, 199112, 0.0, 0.9967738
198864, 199117, 0.0, 0.9967694
198969, 199143, 0.0, 0.9967673
198785, 199158, 0.0, 0.9967663
199005, 199296, 0.0, 0.9967631
124552, 198893, 0.0, 0.9967598
198783, 199154, 0.0, 0.9967573
171165, 198996, 0.0, 0.9967481
198962, 199169, 0.0, 0.9967439
43340, 198969, 0.0, 0.9967373
199177, 199333, 0.0, 0.9967283
198976, 199118, 0.0, 0.9967209
198795, 199092, 0.0, 0.9967161
198969, 199255, 0.0, 0.9967089
198969, 199117, 0.0, 0.9966997
106104, 198945, 0.0, 0.9966972
125575, 199186, 0.0, 0.9966899
198864, 199077, 0.0, 0.9966844
198849, 198884, 0.0, 0.9966775
198836, 198876, 0.0, 0.9966632
198947, 199057, 0.0, 0.9966607
124552, 199146, 0.0, 0.9966558
198733, 199063, 0.0, 0.996652
41644, 199321, 0.0, 0.9966474
83520, 199018, 0.0, 0.9966309
5077, 199077, 0.0, 0.9966255
125575, 199185, 0.0, 0.9966254
199194, 199196, 0.0, 0.9966157
198969, 199077, 0.0, 0.9966117
199186, 199207, 0.0, 0.9966073
199092, 199156, 0.0, 0.9966029
198750, 199214, 0.0, 0.9965825
198985, 199333, 0.0, 0.9965779
198795, 199158, 0.0, 0.9965648
198876, 199196, 0.0, 0.9965587
198785, 199194, 0.0, 0.9965584
113259, 199087, 0.0, 0.996558
5077, 198985, 0.0, 0.9965471
199078, 199249, 0.0, 0.9965459
155147, 198750, 0.0, 0.9965436
198800, 199020, 0.0, 0.9965356
1486, 141865, 0.0, 0.9965334
198975, 199182, 0.0, 0.9965305
94138, 198969, 0.0, 0.9965283
198874, 198989, 0.0, 0.9965212
43340, 199333, 0.0, 0.9965168
199185, 199207, 0.0, 0.9965046
198750, 198870, 0.0, 0.9964892
198776, 198975, 0.0, 0.996484
198850, 199022, 0.0, 0.9964722
198836, 199092, 0.0, 0.9964442
198785, 198876, 0.0, 0.9964401
199092, 199154, 0.0, 0.996432
24677, 113652, 0.0, 0.9964215
198850, 199005, 0.0, 0.9964161
127869, 198925, 0.0, 0.9963973
199143, 199333, 0.0, 0.9963927
198969, 199321, 0.0, 0.9963884
94138, 199112, 0.0, 0.996387
198758, 199264, 0.0, 0.9963669
198795, 198876, 0.0, 0.9963656
199255, 199333, 0.0, 0.9963497
199117, 199333, 0.0, 0.9963463
137832, 199159, 0.0, 0.9963425
198795, 199194, 0.0, 0.9963287
198947, 199150, 0.0, 0.9963286
42024, 199285, 0.0, 0.9963244
5077, 94138, 0.0, 0.9963195
42024, 199335, 0.0, 0.9963166
152206, 198956, 0.0, 0.9963166
198947, 198950, 0.0, 0.996314
198876, 199155, 0.0, 0.9963018
199157, 199158, 0.0, 0.9962952
139921, 199182, 0.0, 0.9962919
12276, 199061, 0.0, 0.9962826
198817, 198849, 0.0, 0.9962757
199135, 199182, 0.0, 0.9962741
113259, 198986, 0.0, 0.9962679
94138, 198864, 0.0, 0.9962646
83458, 199321, 0.0, 0.9962634
173868, 198994, 0.0, 0.9962598
198836, 199158, 0.0, 0.9962552
83458, 199333, 0.0, 0.996252
190683, 198849, 0.0, 0.996251
113652, 198924, 0.0, 0.9962507
199112, 199321, 0.0, 0.9962497
199118, 199222, 0.0, 0.9962452
164866, 198980, 0.0, 0.9962392
113652, 199222, 0.0, 0.9962365
199207, 199226, 0.0, 0.9962337
198985, 199112, 0.0, 0.9962245
199059, 199228, 0.0, 0.9962188
198753, 198947, 0.0, 0.9962165
198924, 199118, 0.0, 0.9962154
139921, 198776, 0.0, 0.9962081
5077, 199321, 0.0, 0.9962049
171165, 198975, 0.0, 0.9962041
198836, 199194, 0.0, 0.9961975
198808, 198849, 0.0, 0.9961965
199021, 199036, 0.0, 0.9961922
199018, 199157, 0.0, 0.9961861
12276, 199196, 0.0, 0.9961758
198864, 199321, 0.0, 0.996165
199018, 199092, 0.0, 0.9961641
199146, 199333, 0.0, 0.9961452
124552, 198969, 0.0, 0.9961358
83458, 94138, 0.0, 0.9961329
198945, 199196, 0.0, 0.9961312
199156, 199158, 0.0, 0.9961264
24677, 199118, 0.0, 0.9961195
198864, 198985, 0.0, 0.9961177
198803, 198998, 0.0, 0.9961105
198945, 199092, 0.0, 0.9960981
199018, 199229, 0.0, 0.9960898
198751, 198849, 0.0, 0.9960891
87034, 199333, 0.0, 0.9960861
199279, 199294, 0.0, 0.9960806
198849, 199079, 0.0, 0.9960609
83458, 199077, 0.0, 0.9960574
199038, 199229, 0.0, 0.9960571
12276, 63937, 0.0, 0.9960435
12276, 198785, 0.0, 0.996027
198785, 198945, 0.0, 0.9960232
199155, 199158, 0.0, 0.9960155
198945, 199156, 0.0, 0.9960106
94138, 199333, 0.0, 0.9960105
137832, 198783, 0.0, 0.9959972
199157, 199194, 0.0, 0.9959927
199157, 199315, 0.0, 0.9959842
124552, 199112, 0.0, 0.9959714
199092, 199155, 0.0, 0.995967
198930, 199157, 0.0, 0.9959457
198795, 198945, 0.0, 0.9959342
41644, 87034, 0.0, 0.9959329
198956, 198975, 0.0, 0.9959287
106104, 199018, 0.0, 0.9959109
198893, 199333, 0.0, 0.9959098
199157, 199228, 0.0, 0.9958928
198776, 199135, 0.0, 0.9958775
192518, 198980, 0.0, 0.9958748
199156, 199194, 0.0, 0.9958706
12276, 199156, 0.0, 0.9958535
199018, 199061, 0.0, 0.9958491
124552, 198864, 0.0, 0.9958481
12276, 198795, 0.0, 0.9958437
83458, 199143, 0.0, 0.9958387
113259, 198956, 0.0, 0.9958272
83458, 199177, 0.0, 0.9958006
199092, 199194, 0.0, 0.9957992
155147, 196438, 0.0, 0.9957808
198873, 199306, 0.0, 0.9957795
199078, 199306, 0.0, 0.9957771
43340, 83458, 0.0, 0.9957608
83458, 199255, 0.0, 0.9957224
83458, 124552, 0.0, 0.9957218
83458, 199117, 0.0, 0.9957187
198930, 199059, 0.0, 0.9957123
199155, 199194, 0.0, 0.9957088
5077, 124552, 0.0, 0.9957074
198873, 199258, 0.0, 0.9956989
198802, 199229, 0.0, 0.9956925
83520, 198802, 0.0, 0.9956805
198849, 199213, 0.0, 0.9956737
198873, 199249, 0.0, 0.9956694
198876, 199061, 0.0, 0.9956614
87034, 199112, 0.0, 0.9956496
5077, 41644, 0.0, 0.9956356
76387, 198767, 0.0, 0.9956212
198980, 199032, 0.0, 0.9956118
173033, 199027, 0.0, 0.9956013
83520, 199092, 0.0, 0.9955974
12276, 198783, 0.0, 0.9955874
12276, 198836, 0.0, 0.9955826
41644, 198893, 0.0, 0.9955673
137832, 199018, 0.0, 0.9955654
198849, 199224, 0.0, 0.99556
198783, 199196, 0.0, 0.9955593
5077, 199112, 0.0, 0.9955545
15540, 190472, 0.0, 0.9955441
87034, 198864, 0.0, 0.995544
76387, 156899, 0.0, 0.9955289
139921, 171165, 0.0, 0.995517
12276, 199059, 0.0, 0.9955116
12276, 199154, 0.0, 0.9955115
198802, 199157, 0.0, 0.9955098
32387, 190472, 0.0, 0.9954983
199018, 199227, 0.0, 0.9954885
198783, 199092, 0.0, 0.9954843
198876, 199154, 0.0, 0.9954842
198783, 198785, 0.0, 0.995463
199078, 199258, 0.0, 0.9954526
63937, 198783, 0.0, 0.9954485
5077, 198864, 0.0, 0.995443
124552, 199333, 0.0, 0.9954293
173033, 199279, 0.0, 0.9954252
198918, 198947, 0.0, 0.9954223
198821, 199070, 0.0, 0.9954114
199092, 199158, 0.0, 0.9954082
152206, 199135, 0.0, 0.9954062
198976, 199214, 0.0, 0.9954038
198836, 198945, 0.0, 0.9954034
87034, 198969, 0.0, 0.9953997
199182, 199191, 0.0, 0.995395
196438, 198870, 0.0, 0.9953587
12813, 94138, 0.0, 0.9953586
198849, 199212, 0.0, 0.9953585
199038, 199227, 0.0, 0.9953554
126694, 128389, 0.0, 0.9953404
199038, 199157, 0.0, 0.9953368
83520, 198930, 0.0, 0.9953355
198958, 199189, 0.0, 0.9953259
198783, 198876, 0.0, 0.9953228
137832, 199059, 0.0, 0.9953209
83458, 198985, 0.0, 0.9953195
5077, 199333, 0.0, 0.9953149
